name,qid,filename,file_page,author,license,source,image_url,_saved_path
Rico Lewis,Q113509374,ManCity20240722-027.jpg,https://commons.wikimedia.org/wiki/File:ManCity20240722-027.jpg,"<a href=""//commons.wikimedia.org/wiki/User:Hameltion"" title=""User:Hameltion"">Hameltion</a>",CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/ManCity20240722-027.jpg?width=800,/Users/mzahariev/footballspinner/public/players/ManCity20240722-027.jpg
Erling Haaland,Q28967995,Norway Italy - June 2025 E 07.jpg,https://commons.wikimedia.org/wiki/File:Norway Italy - June 2025 E 07.jpg,"<a href=""//commons.wikimedia.org/w/index.php?title=User:MichaelEmilio&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:MichaelEmilio (page does not exist)"">MichaelEmilio</a>",CC BY 4.0 (https://creativecommons.org/licenses/by/4.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Norway%20Italy%20-%20June%202025%20E%2007.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Norway Italy - June 2025 E 07.jpg
Stephen Mfuni,Q134547817,silhouette-player.png,,Wikimedia contributor,CC,fallback,/img/silhouette-player.png,
Jaden Heskey,Q123184220,silhouette-player.png,,Wikimedia contributor,CC,fallback,/img/silhouette-player.png,
Reigan Heskey,Q127375659,silhouette-player.png,,Wikimedia contributor,CC,fallback,/img/silhouette-player.png,
Altay Bayındır,Q57415806,Altay Bayındır (2021-22 Süper Lig) - Resim1.png,https://commons.wikimedia.org/wiki/File:Altay Bayındır (2021-22 Süper Lig) - Resim1.png,beIN SPORTS Türkiye,CC BY 3.0 (https://creativecommons.org/licenses/by/3.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Altay%20Bay%C4%B1nd%C4%B1r%20%282021-22%20S%C3%BCper%20Lig%29%20-%20Resim1.png?width=800,/Users/mzahariev/footballspinner/public/players/Altay Bayındır (2021-22 Süper Lig) - Resim1.png
Matheus Cunha,Q35831063,"Matheus Cunha (cropped) 20180920 Fussball, UEFA Europa League, RB Leipzig - FC Salzburg by Stepro StP 7968 (cropped).jpg","https://commons.wikimedia.org/wiki/File:Matheus Cunha (cropped) 20180920 Fussball, UEFA Europa League, RB Leipzig - FC Salzburg by Stepro StP 7968 (cropped).jpg","crop by <a href=""//commons.wikimedia.org/wiki/User:Ugogames"" class=""mw-redirect"" title=""User:Ugogames"">Ugogames</a>",CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Matheus%20Cunha%20%28cropped%29%2020180920%20Fussball%2C%20UEFA%20Europa%20League%2C%20RB%20Leipzig%20-%20FC%20Salzburg%20by%20Stepro%20StP%207968%20%28cropped%29.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Matheus Cunha (cropped) 20180920 Fussball UEFA Europa League RB Leipzig - FC Salzburg by Stepro StP 7968 (cropped).jpg
Joshua Zirkzee,Q65675442,Joshua Zirkzee 2019.jpg,https://commons.wikimedia.org/wiki/File:Joshua Zirkzee 2019.jpg,Sven Mandel,CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Joshua%20Zirkzee%202019.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Joshua Zirkzee 2019.jpg
Patrick Dorgu,Q121903982,Patrick Dorgu Como-Lecce 30 Dec 2024.jpg,https://commons.wikimedia.org/wiki/File:Patrick Dorgu Como-Lecce 30 Dec 2024.jpg,"<a href=""//commons.wikimedia.org/wiki/User:Fra_Casa"" title=""User:Fra Casa"">Fra Casa</a>",CC0 (http://creativecommons.org/publicdomain/zero/1.0/deed.en),player,https://commons.wikimedia.org/wiki/Special:FilePath/Patrick%20Dorgu%20Como-Lecce%2030%20Dec%202024.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Patrick Dorgu Como-Lecce 30 Dec 2024.jpg
Leny Yoro,Q112039295,RC Lens - Lille OSC (08-10-2023) 12.jpg,https://commons.wikimedia.org/wiki/File:RC Lens - Lille OSC (08-10-2023) 12.jpg,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Supporterh%C3%A9ninois&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Supporterhéninois (page does not exist)"">Supporterhéninois</a>",CC0 (http://creativecommons.org/publicdomain/zero/1.0/deed.en),player,https://commons.wikimedia.org/wiki/Special:FilePath/RC%20Lens%20-%20Lille%20OSC%20%2808-10-2023%29%2012.jpg?width=800,/Users/mzahariev/footballspinner/public/players/RC Lens - Lille OSC (08-10-2023) 12.jpg
Casemiro,Q616664,20180610 FIFA Friendly Match Austria vs. Brazil Casemiro 850 1575.jpg,https://commons.wikimedia.org/wiki/File:20180610 FIFA Friendly Match Austria vs. Brazil Casemiro 850 1575.jpg,"<a href=""//commons.wikimedia.org/wiki/User:Granada"" title=""User:Granada"">Granada</a>",CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/20180610%20FIFA%20Friendly%20Match%20Austria%20vs.%20Brazil%20Casemiro%20850%201575.jpg?width=800,/Users/mzahariev/footballspinner/public/players/20180610 FIFA Friendly Match Austria vs. Brazil Casemiro 850 1575.jpg
Bryan Mbeumo,Q49561427,Bryan Mbeumo.jpg,https://commons.wikimedia.org/wiki/File:Bryan Mbeumo.jpg,Pedro  Semitiel,CC BY 2.0 (https://creativecommons.org/licenses/by/2.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Bryan%20Mbeumo.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Bryan Mbeumo.jpg
Luke Shaw,Q93563,"Luke Shaw, Manchester United v Newcastle United, 11 September 2021 (44) (cropped).jpg","https://commons.wikimedia.org/wiki/File:Luke Shaw, Manchester United v Newcastle United, 11 September 2021 (44) (cropped).jpg","<a href=""//commons.wikimedia.org/wiki/User:Ardfern"" title=""User:Ardfern"">Ardfern</a>",CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Luke%20Shaw%2C%20Manchester%20United%20v%20Newcastle%20United%2C%2011%20September%202021%20%2844%29%20%28cropped%29.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Luke Shaw Manchester United v Newcastle United 11 September 2021 (44) (cropped).jpg
Manuel Ugarte,Q507453,Manuel Ugarte.jpg,https://commons.wikimedia.org/wiki/File:Manuel Ugarte.jpg,George Grantham Bain Collection (Library of Congress),Public domain,player,https://commons.wikimedia.org/wiki/Special:FilePath/Manuel%20Ugarte.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Manuel Ugarte.jpg
Noussair Mazraoui,Q26266244,Noussair Mazraoui.jpg,https://commons.wikimedia.org/wiki/File:Noussair Mazraoui.jpg,ОЛЕГ БАТРАК,CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Noussair%20Mazraoui.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Noussair Mazraoui.jpg
Benjamin Šeško,Q65950315,FC RB Salzburg gegen SK Austria Klagenfurt (2023-05-28) 38 (cropped).jpg,https://commons.wikimedia.org/wiki/File:FC RB Salzburg gegen SK Austria Klagenfurt (2023-05-28) 38 (cropped).jpg,"<a href=""//commons.wikimedia.org/wiki/User:Werner100359"" title=""User:Werner100359"">Werner100359</a>",CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/FC%20RB%20Salzburg%20gegen%20SK%20Austria%20Klagenfurt%20%282023-05-28%29%2038%20%28cropped%29.jpg?width=800,/Users/mzahariev/footballspinner/public/players/FC RB Salzburg gegen SK Austria Klagenfurt (2023-05-28) 38 (cropped).jpg
Senne Lammens,Q98100512,silhouette-player.png,,Wikimedia contributor,CC,fallback,/img/silhouette-player.png,
Chido Obi,Q123485961,silhouette-player.png,,Wikimedia contributor,CC,fallback,/img/silhouette-player.png,
Diego Leoni,Q66087737,silhouette-player.png,,Wikimedia contributor,CC,fallback,/img/silhouette-player.png,
Kobbie Mainoo,Q114703020,silhouette-player.png,,Wikimedia contributor,CC,fallback,/img/silhouette-player.png,
Matthijs de Ligt,Q26259982,Matthijs de Ligt 2018.jpg,https://commons.wikimedia.org/wiki/File:Matthijs de Ligt 2018.jpg,ОЛЕГ БАТРАК,CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Matthijs%20de%20Ligt%202018.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Matthijs de Ligt 2018.jpg
Harry Maguire,Q165772,Harry Maguire 2023 (cropped).jpg,https://commons.wikimedia.org/wiki/File:Harry Maguire 2023 (cropped).jpg,UK Prime Minister,CC BY 2.0 (https://creativecommons.org/licenses/by/2.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Harry%20Maguire%202023%20%28cropped%29.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Harry Maguire 2023 (cropped).jpg
Mason Mount,Q38000669,Mountbrightonoct3 2019 (cropped).jpg,https://commons.wikimedia.org/wiki/File:Mountbrightonoct3 2019 (cropped).jpg,"<a href=""//commons.wikimedia.org/wiki/User:Londonpixels"" title=""User:Londonpixels"">Brian Minkoff London-Pixels</a>",CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Mountbrightonoct3%202019%20%28cropped%29.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Mountbrightonoct3 2019 (cropped).jpg
Bruno Fernandes,Q4979316,"Bruno Fernandes Portugal, 2018.jpg","https://commons.wikimedia.org/wiki/File:Bruno Fernandes Portugal, 2018.jpg","<bdi><a href=""https://www.wikidata.org/wiki/Q51669574"" class=""extiw"" title=""d:Q51669574""><span title=""Russian poet, essayist, artist"">Alexander Veprev</span></a></bdi>",CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Bruno%20Fernandes%20Portugal%2C%202018.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Bruno Fernandes Portugal 2018.jpg
Nick Pope,Q15999945,Nick Pope 23-04-2016 1.jpg,https://commons.wikimedia.org/wiki/File:Nick Pope 23-04-2016 1.jpg,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Charltonkyle&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Charltonkyle (page does not exist)"">Charltonkyle</a>",CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Nick%20Pope%2023-04-2016%201.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Nick Pope 23-04-2016 1.jpg
Malick Thiaw,Q87268125,Milan Lecce 2023 Thiaw.jpg,https://commons.wikimedia.org/wiki/File:Milan Lecce 2023 Thiaw.jpg,"<a href=""//commons.wikimedia.org/wiki/User:Saggittarius_A"" title=""User:Saggittarius A"">Saggittarius A</a>",CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Milan%20Lecce%202023%20Thiaw.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Milan Lecce 2023 Thiaw.jpg
Emil Krafth,Q5371332,Emil Krafth (cropped).jpg,https://commons.wikimedia.org/wiki/File:Emil Krafth (cropped).jpg,Кирилл Венедиктов,CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Emil%20Krafth%20%28cropped%29.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Emil Krafth (cropped).jpg
William Osula,Q111464601,silhouette-player.png,,Wikimedia contributor,CC,fallback,/img/silhouette-player.png,
Anthony Elanga,Q106805131,"Anthony Elanga (Sweden vs Moldova, 12 October 2023).jpg","https://commons.wikimedia.org/wiki/File:Anthony Elanga (Sweden vs Moldova, 12 October 2023).jpg","<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/198658015@N03"">Amanda Aikioniemi</a>",Public domain,player,https://commons.wikimedia.org/wiki/Special:FilePath/Anthony%20Elanga%20%28Sweden%20vs%20Moldova%2C%2012%20October%202023%29.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Anthony Elanga (Sweden vs Moldova 12 October 2023).jpg
Tino Livramento,Q107930811,silhouette-player.png,,Wikimedia contributor,CC,fallback,/img/silhouette-player.png,
John Ruddy,Q247312,Ruddy2012.jpg,https://commons.wikimedia.org/wiki/File:Ruddy2012.jpg,"<a href=""//commons.wikimedia.org/w/index.php?title=User:NCFCQ&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:NCFCQ (page does not exist)"">NCFCQ</a>",CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Ruddy2012.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Ruddy2012.jpg
Nick Woltemade,Q84158344,silhouette-player.png,,Wikimedia contributor,CC,fallback,/img/silhouette-player.png,
Joe Willock,Q40471152,1 joe willock 2018.jpg,https://commons.wikimedia.org/wiki/File:1 joe willock 2018.jpg,"<a href=""//commons.wikimedia.org/wiki/User:Chensiyuan"" title=""User:Chensiyuan"">Chensiyuan</a>",CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/1%20joe%20willock%202018.jpg?width=800,/Users/mzahariev/footballspinner/public/players/1 joe willock 2018.jpg
Mark Gillespie,Q109610578,silhouette-player.png,,Wikimedia contributor,CC,fallback,/img/silhouette-player.png,
Lewis Hall,Q98836126,U. of Wash Lewis Hall 03.jpg,https://commons.wikimedia.org/wiki/File:U. of Wash Lewis Hall 03.jpg,"<a href=""//commons.wikimedia.org/wiki/User:Jmabel"" title=""User:Jmabel"">Joe Mabel</a>",CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/U.%20of%20Wash%20Lewis%20Hall%2003.jpg?width=800,/Users/mzahariev/footballspinner/public/players/U. of Wash Lewis Hall 03.jpg
Max Thompson,Q3378431,silhouette-player.png,,Wikimedia contributor,CC,fallback,/img/silhouette-player.png,
Aaron Ramsdale,Q27967807,Aaron Ramsdale 2019 (cropped).png,https://commons.wikimedia.org/wiki/File:Aaron Ramsdale 2019 (cropped).png,AFC Bournemouth,CC BY 3.0 (https://creativecommons.org/licenses/by/3.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Aaron%20Ramsdale%202019%20%28cropped%29.png?width=800,/Users/mzahariev/footballspinner/public/players/Aaron Ramsdale 2019 (cropped).png
Dan Burn,Q5213217,Dan Burn BCFC 2013.jpg,https://commons.wikimedia.org/wiki/File:Dan Burn BCFC 2013.jpg,"<a href=""https://en.wikipedia.org/wiki/User:Will_bcfc"" class=""extiw"" title=""en:User:Will bcfc"">Will bcfc</a>",CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Dan%20Burn%20BCFC%202013.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Dan Burn BCFC 2013.jpg
Bruno Guimarães,Q58323172,Bruno Guimarães.png,https://commons.wikimedia.org/wiki/File:Bruno Guimarães.png,Clubhouse TV,CC BY 3.0 (https://creativecommons.org/licenses/by/3.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Bruno%20Guimar%C3%A3es.png?width=800,/Users/mzahariev/footballspinner/public/players/Bruno Guimarães.png
Jacob Ramsey,Q63228677,Jacob Ramsey 2021.jpg,https://commons.wikimedia.org/wiki/File:Jacob Ramsey 2021.jpg,"<a href=""//commons.wikimedia.org/wiki/User:Ardfern"" title=""User:Ardfern"">Ardfern</a>",CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Ramsey%202021.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Jacob Ramsey 2021.jpg
